Date,Category,Value1,Value2,Value3,Port,Traffic
2023-07-17,CategoryB,93.48,56.89,22.35,3306,21748.92
2023-07-17,CategoryB,71.27,183.43,7.83,21,15598.54
2023-07-17,CategoryC,82.38,173.38,28.4,80,28004.16
2023-07-17,CategoryC,34.66,100.51,23.17,443,44725.0
2023-07-17,CategoryC,30.26,194.15,45.93,8080,14012.95
2023-07-17,CategoryC,26.71,168.14,22.55,22,29065.92
2023-07-17,CategoryC,90.23,185.79,43.01,3306,48667.83
2023-07-17,CategoryC,85.95,165.56,45.83,21,6234.16
2023-07-17,CategoryD,35.58,157.32,14.26,80,41565.71
2023-07-17,CategoryD,13.07,122.59,7.14,443,40676.05
2023-07-17,CategoryD,88.69,173.8,26.55,8080,41725.08
2023-07-17,CategoryD,12.63,30.19,45.82,22,26303.6
2023-07-17,CategoryD,61.18,155.58,47.08,3306,32058.4
2023-07-17,CategoryD,40.41,125.47,22.97,21,6359.43
2023-07-18,CategoryA,35.35,133.46,26.65,80,18419.56
2023-07-18,CategoryA,11.46,169.98,19.84,443,25668.35
2023-07-18,CategoryA,98.71,188.66,15.58,8080,22289.31
2023-07-18,CategoryA,38.36,171.85,18.61,22,47412.28
2023-07-18,CategoryA,55.16,93.91,34.4,3306,12265.05
2023-07-18,CategoryA,45.99,34.32,20.0,21,46068.84
2023-07-18,CategoryB,56.64,136.09,26.8,80,13860.99
2023-07-18,CategoryB,98.61,127.89,24.4,443,39830.81
2023-07-18,CategoryB,73.8,44.47,20.09,8080,23631.86
2023-07-18,CategoryB,39.41,166.85,18.27,22,28029.07
2023-07-18,CategoryB,44.23,112.02,24.58,3306,21644.6
2023-07-18,CategoryB,80.42,176.58,8.03,21,18942.77
2023-07-18,CategoryC,30.27,173.9,37.88,80,12873.45
2023-07-18,CategoryC,84.96,81.55,36.08,443,10418.77
2023-07-18,CategoryC,57.26,172.21,29.42,8080,7575.62
2023-07-18,CategoryC,84.86,149.78,37.28,22,29802.96
2023-07-18,CategoryC,53.26,197.16,41.47,3306,33876.7
2023-07-18,CategoryC,35.65,141.77,40.45,21,14570.52
2023-07-18,CategoryD,26.12,71.88,44.58,80,46245.57
2023-07-18,CategoryD,19.14,186.81,44.81,443,30197.96
2023-07-18,CategoryD,26.44,27.15,33.11,8080,49849.79
2023-07-18,CategoryD,91.15,55.57,19.2,22,34312.94
2023-07-18,CategoryD,76.44,112.91,5.9,3306,48322.77
2023-07-18,CategoryD,60.52,140.09,14.97,21,3001.74
2023-07-19,CategoryA,98.65,67.78,25.39,80,21951.44
2023-07-19,CategoryA,65.97,160.08,13.28,443,13059.93
2023-07-19,CategoryA,11.7,135.14,33.35,8080,45529.6
2023-07-19,CategoryA,18.81,69.7,32.72,22,36676.24
2023-07-19,CategoryA,90.68,89.88,45.92,3306,13162.25
2023-07-19,CategoryA,87.98,153.88,17.62,21,39307.9
2023-07-19,CategoryB,82.69,20.77,6.44,80,37530.63
2023-07-19,CategoryB,93.16,99.85,32.48,443,24919.49
2023-07-19,CategoryB,68.39,111.93,13.8,8080,48927.53
2023-07-19,CategoryB,64.57,160.32,32.89,22,39347.35
2023-07-19,CategoryB,67.47,172.09,15.01,3306,46310.49
2023-07-19,CategoryB,66.31,125.81,14.67,21,34921.63
2023-07-19,CategoryC,43.18,124.68,7.56,80,42390.59
2023-07-19,CategoryC,39.55,23.0,13.11,443,49103.31
2023-07-19,CategoryC,19.49,155.97,33.51,8080,3876.78
2023-07-19,CategoryC,11.78,121.72,34.35,22,43675.34
2023-07-19,CategoryC,87.13,189.32,43.53,3306,14635.81
2023-07-19,CategoryC,66.34,43.96,12.66,21,12699.2
2023-07-19,CategoryD,12.25,72.91,44.63,80,14341.84
2023-07-19,CategoryD,14.64,103.68,48.99,443,42158.24
2023-07-19,CategoryD,52.75,119.61,26.82,8080,30829.19
2023-07-19,CategoryD,46.03,116.82,35.33,22,26433.36
2023-07-19,CategoryD,19.57,163.85,11.59,3306,12010.81
2023-07-19,CategoryD,56.6,56.0,15.19,21,2420.97
2023-07-20,CategoryA,39.26,160.68,15.79,80,42354.82
2023-07-20,CategoryA,94.21,113.95,48.73,443,23565.93
2023-07-20,CategoryA,67.89,75.93,19.94,8080,2735.41
2023-07-20,CategoryA,74.79,46.24,28.71,22,14186.36
2023-07-20,CategoryA,46.31,180.42,20.85,3306,16511.98
2023-07-20,CategoryA,58.02,143.07,9.15,21,5907.65
2023-07-20,CategoryB,55.98,95.16,44.34,80,49480.89
2023-07-20,CategoryB,54.59,166.69,20.61,443,40047.97
2023-07-20,CategoryB,62.58,77.69,32.73,8080,5888.64
2023-07-20,CategoryB,57.16,42.29,44.01,22,9564.11
2023-07-20,CategoryB,65.83,159.99,49.11,3306,44816.52
2023-07-20,CategoryB,46.96,172.63,49.59,21,20284.02
2023-07-20,CategoryC,66.52,131.77,31.2,80,35495.19
2023-07-20,CategoryC,58.24,163.97,14.76,443,46694.11
2023-07-20,CategoryC,54.7,164.47,43.94,8080,25182.21
2023-07-20,CategoryC,17.48,38.93,31.09,22,34135.4
2023-07-20,CategoryC,38.12,69.98,10.95,3306,19481.78
2023-07-20,CategoryC,73.55,86.17,9.04,21,24152.87
2023-07-20,CategoryD,69.45,21.4,32.56,80,5877.74
2023-07-20,CategoryD,91.28,115.05,41.15,443,31780.2
2023-07-20,CategoryD,27.68,142.81,19.54,8080,6338.11
2023-07-20,CategoryD,80.13,73.72,27.76,22,36387.06
2023-07-20,CategoryD,66.44,194.73,40.39,3306,26028.44
2023-07-20,CategoryD,78.43,139.88,34.15,21,34538.42
2023-07-21,CategoryA,75.3,116.42,11.68,80,36202.14
2023-07-21,CategoryA,26.01,163.57,16.71,443,5173.11
2023-07-21,CategoryA,92.49,180.12,32.28,8080,26347.7
2023-07-21,CategoryA,50.16,52.9,19.04,22,41906.1
2023-07-21,CategoryA,70.4,123.6,30.46,3306,26645.18
2023-07-21,CategoryA,32.26,36.42,42.69,21,27931.1
2023-07-21,CategoryB,88.56,134.53,43.19,80,13016.38
2023-07-21,CategoryB,46.87,108.6,23.19,443,28543.51
2023-07-21,CategoryB,69.28,62.64,32.67,8080,34605.82
2023-07-21,CategoryB,24.02,145.81,17.01,22,26493.44
2023-07-21,CategoryB,60.52,28.02,9.65,3306,25896.16
2023-07-21,CategoryB,32.81,113.48,22.46,21,44173.01
2023-07-21,CategoryC,39.19,148.52,33.75,80,47300.44
2023-07-21,CategoryC,68.75,69.33,27.54,443,20522.22
2023-07-21,CategoryC,26.55,137.52,14.93,8080,5469.33
2023-07-21,CategoryC,30.49,82.54,30.11,22,48734.09
2023-07-21,CategoryC,97.91,73.87,28.46,3306,14553.78
2023-07-21,CategoryC,13.42,171.3,12.14,21,12524.28
2023-07-21,CategoryD,55.48,198.58,22.27,80,12506.47
2023-07-21,CategoryD,54.96,101.27,18.19,443,18883.4
2023-07-21,CategoryD,66.93,38.65,9.05,8080,13291.36
2023-07-21,CategoryD,36.66,73.21,27.93,22,39981.17
2023-07-21,CategoryD,35.64,59.84,13.6,3306,23452.72
2023-07-21,CategoryD,21.64,52.19,8.53,21,9488.64
2023-07-22,CategoryA,69.72,141.03,37.87,80,3973.14
2023-07-22,CategoryA,88.85,166.29,41.97,443,4487.86
2023-07-22,CategoryA,72.98,115.1,21.76,8080,42957.63
2023-07-22,CategoryA,29.41,131.38,24.54,22,38115.82
2023-07-22,CategoryA,19.32,82.69,31.07,3306,40439.05
2023-07-22,CategoryA,88.5,153.19,10.75,21,2879.65
2023-07-22,CategoryB,15.37,77.02,19.95,80,9655.44
2023-07-22,CategoryB,93.82,140.23,37.19,443,13942.45
2023-07-22,CategoryB,24.17,150.89,21.87,8080,38045.25
2023-07-22,CategoryB,59.41,149.74,15.77,22,38106.92
2023-07-22,CategoryB,52.26,178.88,20.02,3306,40320.88
2023-07-22,CategoryB,86.4,108.88,36.3,21,2676.8
2023-07-22,CategoryC,21.44,92.47,19.12,80,12547.36
2023-07-22,CategoryC,35.22,42.99,48.23,443,17202.07
2023-07-22,CategoryC,30.56,91.89,39.16,8080,19532.65
2023-07-22,CategoryC,81.41,179.33,8.38,22,46795.24
2023-07-22,CategoryC,58.18,61.55,5.51,3306,47411.52
2023-07-22,CategoryC,15.54,29.88,16.23,21,47352.06
2023-07-22,CategoryD,46.42,152.68,8.66,80,47221.49
2023-07-22,CategoryD,62.6,90.68,33.06,443,23363.47
2023-07-22,CategoryD,53.27,79.02,28.58,8080,13207.58
2023-07-22,CategoryD,34.08,77.91,16.94,22,37160.16
2023-07-22,CategoryD,14.54,75.83,5.86,3306,40708.49
2023-07-22,CategoryD,56.05,158.73,23.5,21,12501.63
2023-07-23,CategoryA,48.08,120.45,31.12,80,41893.89
2023-07-23,CategoryA,21.46,44.7,31.55,443,24307.49
2023-07-23,CategoryA,92.49,33.58,48.8,8080,18794.66
2023-07-23,CategoryA,28.73,185.41,35.79,22,2081.4
2023-07-23,CategoryA,50.58,80.72,15.28,3306,47913.27
2023-07-23,CategoryA,84.39,121.58,24.98,21,43369.31
2023-07-23,CategoryB,60.37,139.48,14.94,80,35969.1
2023-07-23,CategoryB,24.14,21.93,47.89,443,36792.66
2023-07-23,CategoryB,29.5,37.07,13.81,8080,46256.53
2023-07-23,CategoryB,77.33,68.48,8.82,22,24576.17
2023-07-23,CategoryB,57.84,99.61,7.14,3306,5646.15
2023-07-23,CategoryB,51.75,71.89,31.44,21,16605.29
2023-07-23,CategoryC,78.66,127.56,46.74,80,12724.69
2023-07-23,CategoryC,73.02,171.76,35.74,443,10430.45
2023-07-23,CategoryC,26.69,123.8,19.83,8080,12581.38
2023-07-23,CategoryC,61.93,21.09,15.92,22,41182.43
2023-07-23,CategoryC,48.71,126.43,6.0,3306,36387.28
2023-07-23,CategoryC,70.55,39.53,37.26,21,28354.99
2023-07-23,CategoryD,17.11,150.21,36.13,80,23793.32
2023-07-23,CategoryD,68.25,150.64,28.18,443,12131.19
2023-07-23,CategoryD,79.0,173.39,6.8,8080,24063.62
2023-07-23,CategoryD,51.88,161.31,29.06,22,26219.11
2023-07-23,CategoryD,86.2,82.62,18.97,3306,22156.17
2023-07-23,CategoryD,18.16,118.39,38.36,21,36069.76
2023-07-24,CategoryA,10.4,35.74,43.0,80,46924.72
2023-07-24,CategoryA,48.77,101.79,33.52,443,12008.17
2023-07-24,CategoryA,26.62,105.53,24.86,8080,25076.07
2023-07-24,CategoryA,61.29,58.11,32.13,22,25088.67
2023-07-24,CategoryA,17.08,39.37,27.28,3306,21441.36
2023-07-24,CategoryA,71.02,45.48,34.2,21,14936.77
2023-07-24,CategoryB,80.85,40.3,7.73,80,38267.83
2023-07-24,CategoryB,13.3,53.65,20.53,443,27207.36
2023-07-24,CategoryB,12.58,125.83,35.56,8080,30513.93
2023-07-24,CategoryB,92.33,72.74,11.94,22,37670.26
2023-07-24,CategoryB,20.35,76.15,21.15,3306,36901.08
2023-07-24,CategoryB,89.63,82.09,44.33,21,22905.09
2023-07-24,CategoryC,35.2,85.61,9.3,80,17454.1
2023-07-24,CategoryC,52.0,168.39,12.96,443,35795.93
2023-07-24,CategoryC,11.43,155.75,35.39,8080,22202.29
2023-07-24,CategoryC,61.27,158.26,34.19,22,30042.34
2023-07-24,CategoryC,11.37,75.77,22.8,3306,39723.92
2023-07-24,CategoryC,86.07,186.79,8.36,21,39227.18
2023-07-24,CategoryD,38.39,42.31,18.73,80,21937.79
2023-07-24,CategoryD,76.99,173.98,6.44,443,11784.94
2023-07-24,CategoryD,93.34,167.87,8.98,8080,43370.6
2023-07-24,CategoryD,42.7,161.58,38.3,22,48229.78
2023-07-24,CategoryD,31.8,121.65,34.58,3306,49394.46
2023-07-24,CategoryD,37.92,72.59,43.83,21,27772.95
2023-07-25,CategoryA,69.77,180.59,31.09,80,9263.48
2023-07-25,CategoryA,43.77,113.48,44.6,443,29637.35
2023-07-25,CategoryA,45.14,70.44,46.95,8080,32625.71
2023-07-25,CategoryA,24.73,86.75,22.39,22,44093.89
2023-07-25,CategoryA,95.72,23.33,15.0,3306,45225.72
2023-07-25,CategoryA,74.37,118.66,18.96,21,20867.1
2023-07-25,CategoryB,67.64,162.49,26.64,80,45864.69
2023-07-25,CategoryB,23.54,82.79,15.12,443,32636.62
2023-07-25,CategoryB,20.27,169.92,43.22,8080,23075.95
2023-07-25,CategoryB,80.33,31.4,37.68,22,45178.06
2023-07-25,CategoryB,31.75,171.98,5.71,3306,29418.98
2023-07-25,CategoryB,36.23,26.34,7.41,21,36026.12
2023-07-25,CategoryC,23.21,182.55,22.84,80,22606.92
2023-07-25,CategoryC,88.78,26.27,22.58,443,43139.72
2023-07-25,CategoryC,20.18,90.57,20.26,8080,15954.8
2023-07-25,CategoryC,20.68,141.7,12.31,22,15379.73
2023-07-25,CategoryC,54.35,166.79,34.88,3306,3642.07
2023-07-25,CategoryC,29.31,181.41,18.68,21,48274.72
2023-07-25,CategoryD,34.03,139.83,21.26,80,43187.31
2023-07-25,CategoryD,59.9,126.16,38.29,443,19925.01
2023-07-25,CategoryD,81.15,154.99,48.97,8080,34393.82
2023-07-25,CategoryD,96.32,150.23,18.32,22,28615.45
2023-07-25,CategoryD,71.62,38.5,18.29,3306,40694.34
2023-07-25,CategoryD,15.69,39.23,27.9,21,25560.61
2023-07-26,CategoryA,89.16,160.0,19.5,80,33436.39
2023-07-26,CategoryA,94.45,154.52,44.56,443,33039.96
2023-07-26,CategoryA,64.02,148.12,10.56,8080,13507.79
2023-07-26,CategoryA,63.07,92.03,44.83,22,4549.03
2023-07-26,CategoryA,67.06,69.22,18.63,3306,32262.95
2023-07-26,CategoryA,29.27,181.24,36.06,21,18874.29
2023-07-26,CategoryB,26.98,180.86,27.01,80,42710.59
2023-07-26,CategoryB,24.74,82.61,15.62,443,4480.85
2023-07-26,CategoryB,85.26,179.0,29.6,8080,14076.63
2023-07-26,CategoryB,35.01,176.69,38.38,22,10965.95
2023-07-26,CategoryB,14.57,71.12,24.63,3306,31341.53
2023-07-26,CategoryB,40.46,122.39,18.14,21,47177.05
2023-07-26,CategoryC,62.76,87.28,47.65,80,9934.89
2023-07-26,CategoryC,92.59,24.65,24.58,443,8259.98
2023-07-26,CategoryC,60.25,96.2,8.14,8080,42670.04
2023-07-26,CategoryC,88.62,126.6,45.6,22,35797.48
2023-07-26,CategoryC,91.97,24.33,14.71,3306,43351.38
2023-07-26,CategoryC,27.95,196.63,26.69,21,44776.17
2023-07-26,CategoryD,33.04,145.31,23.46,80,40242.47
2023-07-26,CategoryD,25.73,141.46,14.3,443,28869.77
2023-07-26,CategoryD,63.38,186.97,40.18,8080,35603.58
2023-07-26,CategoryD,48.3,151.91,19.29,22,27129.91
2023-07-26,CategoryD,49.7,177.62,23.37,3306,31718.6
2023-07-26,CategoryD,75.32,45.86,42.01,21,8423.41
2023-07-27,CategoryA,61.52,30.83,10.02,80,2442.45
2023-07-27,CategoryA,98.49,38.91,6.41,443,30586.34
2023-07-27,CategoryA,42.21,24.44,18.64,8080,13899.44
2023-07-27,CategoryA,62.04,69.44,44.49,22,36183.49
2023-07-27,CategoryA,20.15,95.56,23.92,3306,20274.0
2023-07-27,CategoryA,51.49,116.76,11.0,21,41609.44
2023-07-27,CategoryB,55.1,89.27,33.72,80,25228.12
2023-07-27,CategoryB,21.73,38.04,26.4,443,12145.36
2023-07-27,CategoryB,46.31,88.09,19.04,8080,9614.41
2023-07-27,CategoryB,72.89,30.9,30.94,22,33783.43
2023-07-27,CategoryB,74.17,48.98,25.6,3306,18068.64
2023-07-27,CategoryB,73.96,146.85,48.21,21,35029.63
2023-07-27,CategoryC,22.33,75.42,27.69,80,12816.76
2023-07-27,CategoryC,39.75,124.6,38.33,443,30738.62
2023-07-27,CategoryC,11.61,186.94,27.51,8080,21088.17
2023-07-27,CategoryC,16.55,109.47,33.08,22,40464.73
2023-07-27,CategoryC,46.84,174.3,11.21,3306,31179.17
2023-07-27,CategoryC,67.13,123.41,32.87,21,8528.02
2023-07-27,CategoryD,39.49,80.09,45.83,80,24503.19
2023-07-27,CategoryD,19.82,179.51,33.49,443,30432.1
2023-07-27,CategoryD,25.84,33.89,9.63,8080,29020.32
2023-07-27,CategoryD,35.37,134.86,27.81,22,47100.74
2023-07-27,CategoryD,70.3,154.71,46.73,3306,42957.72
2023-07-27,CategoryD,89.79,123.72,15.69,21,38034.33
2023-07-28,CategoryA,74.69,100.77,22.71,80,37312.52
2023-07-28,CategoryA,31.09,183.7,44.62,443,3451.64
2023-07-28,CategoryA,59.18,21.9,43.9,8080,39725.71
2023-07-28,CategoryA,99.45,114.42,6.56,22,35546.48
2023-07-28,CategoryA,47.4,135.41,10.5,3306,20464.35
2023-07-28,CategoryA,84.41,40.27,38.96,21,16839.55
2023-07-28,CategoryB,63.38,96.63,14.82,80,23853.26
2023-07-28,CategoryB,88.72,45.2,29.68,443,7784.14
2023-07-28,CategoryB,13.16,116.23,20.49,8080,9052.82
2023-07-28,CategoryB,41.35,33.63,28.41,22,22643.18
2023-07-28,CategoryB,85.53,70.5,10.84,3306,12716.25
2023-07-28,CategoryB,88.61,87.94,41.61,21,22360.65
2023-07-28,CategoryC,91.2,35.94,7.52,80,20909.88
2023-07-28,CategoryC,28.44,153.81,35.6,443,19002.38
2023-07-28,CategoryC,97.23,175.6,22.58,8080,2136.66
2023-07-28,CategoryC,18.61,56.29,19.23,22,39771.01
2023-07-28,CategoryC,69.73,60.99,40.03,3306,38792.06
2023-07-28,CategoryC,98.7,51.79,45.49,21,5948.66
2023-07-28,CategoryD,31.52,118.12,41.57,80,4379.48
2023-07-28,CategoryD,79.42,95.18,13.52,443,42269.2
2023-07-28,CategoryD,11.33,61.77,11.62,8080,21706.05
2023-07-28,CategoryD,56.68,61.32,28.33,22,16436.85
2023-07-28,CategoryD,10.71,108.23,29.72,3306,29679.76
2023-07-28,CategoryD,37.73,26.51,44.51,21,12523.73
2023-07-29,CategoryA,45.7,60.62,46.67,80,6127.01
2023-07-29,CategoryA,75.67,97.57,28.73,443,37410.05
2023-07-29,CategoryA,43.5,57.44,27.42,8080,3604.72
2023-07-29,CategoryA,54.28,127.52,37.76,22,15324.45
2023-07-29,CategoryA,70.18,33.23,44.73,3306,14374.36
2023-07-29,CategoryA,60.49,192.66,43.08,21,49622.18
2023-07-29,CategoryB,30.67,145.87,5.51,80,41894.19
2023-07-29,CategoryB,60.11,133.97,41.65,443,38119.32
2023-07-29,CategoryB,61.0,73.23,46.6,8080,16388.28
2023-07-29,CategoryB,60.24,192.04,35.13,22,9221.61
2023-07-29,CategoryB,31.94,60.62,38.61,3306,17393.88
2023-07-29,CategoryB,12.66,112.43,18.13,21,10490.5
2023-07-29,CategoryC,38.6,29.27,37.4,80,43597.67
2023-07-29,CategoryC,58.88,151.25,24.47,443,20110.89
2023-07-29,CategoryC,25.37,145.01,46.17,8080,2679.4
2023-07-29,CategoryC,59.44,60.82,6.26,22,2156.23
2023-07-29,CategoryC,76.37,42.78,39.98,3306,20792.62
2023-07-29,CategoryC,49.64,179.29,13.03,21,15783.89
2023-07-29,CategoryD,58.61,128.41,12.95,80,26140.57
2023-07-29,CategoryD,60.14,78.91,33.45,443,33734.39
2023-07-29,CategoryD,96.68,62.63,48.15,8080,19960.66
2023-07-29,CategoryD,72.54,102.07,16.93,22,48639.28
2023-07-29,CategoryD,58.53,138.47,31.53,3306,23901.16
2023-07-29,CategoryD,66.08,124.02,47.92,21,38072.36
2023-07-30,CategoryA,60.22,178.92,22.26,80,4616.76
2023-07-30,CategoryA,12.79,74.59,43.22,443,37970.53
2023-07-30,CategoryA,82.08,116.45,37.13,8080,28660.53
2023-07-30,CategoryA,23.66,40.02,27.67,22,39407.0
2023-07-30,CategoryA,62.95,193.58,26.79,3306,20761.77
2023-07-30,CategoryA,67.98,32.37,37.86,21,48787.47
2023-07-30,CategoryB,91.99,159.29,42.22,80,47087.45
2023-07-30,CategoryB,19.82,162.57,23.71,443,2678.26
2023-07-30,CategoryB,20.62,183.35,30.96,8080,36004.12
2023-07-30,CategoryB,82.74,147.83,17.09,22,24973.57
2023-07-30,CategoryB,32.59,158.25,26.64,3306,28430.19
2023-07-30,CategoryB,71.71,125.94,18.98,21,3274.05
2023-07-30,CategoryC,79.15,82.1,13.77,80,43585.04
2023-07-30,CategoryC,55.65,40.45,16.14,443,10898.88
2023-07-30,CategoryC,82.3,59.72,7.94,8080,32717.22
2023-07-30,CategoryC,39.09,147.08,20.2,22,21850.16
2023-07-30,CategoryC,51.83,83.96,35.18,3306,9265.34
2023-07-30,CategoryC,14.98,73.33,14.54,21,39667.71
2023-07-30,CategoryD,16.46,58.79,11.25,80,30295.35
2023-07-30,CategoryD,47.96,78.18,33.75,443,16181.8
2023-07-30,CategoryD,59.0,155.94,27.82,8080,6618.13
2023-07-30,CategoryD,67.27,130.42,14.65,22,41902.79
2023-07-30,CategoryD,92.45,128.21,28.01,3306,18533.66
2023-07-30,CategoryD,44.66,41.48,29.1,21,7800.91
2023-07-31,CategoryA,58.36,134.34,13.93,80,3525.12
2023-07-31,CategoryA,18.24,105.53,12.11,443,41309.56
2023-07-31,CategoryA,20.22,124.01,15.7,8080,39990.69
2023-07-31,CategoryA,91.42,79.47,42.29,22,46252.14
2023-07-31,CategoryA,72.31,116.82,27.58,3306,28735.27
2023-07-31,CategoryA,22.49,59.7,41.96,21,35482.03
2023-07-31,CategoryB,49.07,145.33,22.16,80,11085.43
2023-07-31,CategoryB,75.17,73.78,17.46,443,5470.46
2023-07-31,CategoryB,11.87,197.59,8.19,8080,2697.1
2023-07-31,CategoryB,41.82,130.74,30.59,22,41010.55
2023-07-31,CategoryB,35.07,155.04,30.81,3306,46422.47
2023-07-31,CategoryB,90.25,86.86,24.96,21,9643.93
2023-07-31,CategoryC,11.34,195.32,44.72,80,24205.88
2023-07-31,CategoryC,55.98,183.76,20.96,443,14004.88
2023-07-31,CategoryC,61.56,165.01,12.77,8080,32274.48
2023-07-31,CategoryC,66.62,90.8,45.85,22,49511.8
2023-07-31,CategoryC,92.15,47.31,26.89,3306,36461.09
2023-07-31,CategoryC,75.72,117.93,18.74,21,41458.71
2023-07-31,CategoryD,62.08,151.74,32.87,80,15248.86
2023-07-31,CategoryD,40.19,125.99,16.97,443,20014.43
2023-07-31,CategoryD,48.25,29.14,16.63,8080,23440.95
2023-07-31,CategoryD,85.77,198.29,29.32,22,14376.04
2023-07-31,CategoryD,77.54,142.48,45.64,3306,40589.15
2023-07-31,CategoryD,80.65,80.13,14.02,21,18414.76
2023-08-01,CategoryA,62.57,84.36,28.04,80,47329.23
2023-08-01,CategoryA,55.41,95.37,46.23,443,9137.95
2023-08-01,CategoryA,82.3,142.38,41.08,8080,5131.67
2023-08-01,CategoryA,90.95,101.54,33.04,22,22114.38
2023-08-01,CategoryA,28.19,49.8,11.65,3306,42418.11
2023-08-01,CategoryA,19.21,121.01,7.05,21,33533.96
2023-08-01,CategoryB,69.88,168.09,27.58,80,41285.77
2023-08-01,CategoryB,13.11,56.21,36.89,443,26113.64
2023-08-01,CategoryB,51.92,128.38,36.35,8080,4875.77
2023-08-01,CategoryB,18.77,124.79,45.13,22,15333.64
2023-08-01,CategoryB,45.32,168.2,30.28,3306,23414.09
2023-08-01,CategoryB,42.1,44.56,15.83,21,40896.13
2023-08-01,CategoryC,96.58,43.62,31.91,80,39892.61
2023-08-01,CategoryC,25.07,20.75,43.52,443,47543.6
2023-08-01,CategoryC,69.53,61.19,34.24,8080,24247.79
2023-08-01,CategoryC,24.59,31.58,11.99,22,4812.7
2023-08-01,CategoryC,65.02,38.15,44.22,3306,2137.16
2023-08-01,CategoryC,66.37,194.17,35.4,21,28537.5
2023-08-01,CategoryD,12.68,119.41,30.69,80,9365.25
2023-08-01,CategoryD,61.11,178.11,48.3,443,20330.47
2023-08-01,CategoryD,74.29,129.34,43.62,8080,19425.09
2023-08-01,CategoryD,98.93,98.6,46.23,22,47627.06
2023-08-01,CategoryD,88.13,183.78,49.08,3306,39431.28
2023-08-01,CategoryD,54.95,26.28,47.37,21,38337.91
2023-08-02,CategoryA,12.4,170.74,14.86,80,8139.2
2023-08-02,CategoryA,43.29,69.63,41.81,443,49406.33
2023-08-02,CategoryA,42.1,131.07,28.84,8080,46377.48
2023-08-02,CategoryA,48.97,57.39,32.88,22,47074.01
2023-08-02,CategoryA,91.8,39.44,16.45,3306,19220.51
2023-08-02,CategoryA,62.75,157.88,49.34,21,40154.64
2023-08-02,CategoryB,38.92,60.29,46.66,80,17658.86
2023-08-02,CategoryB,83.26,139.01,15.91,443,12133.1
2023-08-02,CategoryB,97.87,40.47,23.31,8080,10838.93
2023-08-02,CategoryB,23.9,81.05,18.71,22,46064.53
2023-08-02,CategoryB,12.13,48.34,32.42,3306,13526.64
2023-08-02,CategoryB,84.47,118.3,28.24,21,26210.93
2023-08-02,CategoryC,91.7,183.63,29.72,80,18273.63
2023-08-02,CategoryC,32.64,69.98,38.24,443,9372.08
2023-08-02,CategoryC,48.01,73.09,9.59,8080,32052.45
2023-08-02,CategoryC,14.02,114.24,5.62,22,30592.86
2023-08-02,CategoryC,59.05,165.4,45.76,3306,37923.88
2023-08-02,CategoryC,74.75,159.46,10.18,21,31949.41
2023-08-02,CategoryD,90.31,142.54,7.79,80,43780.93
2023-08-02,CategoryD,84.86,103.53,46.31,443,41504.19
2023-08-02,CategoryD,85.92,150.59,22.38,8080,44615.87
2023-08-02,CategoryD,56.12,196.52,10.57,22,33953.43
2023-08-02,CategoryD,45.42,174.77,36.31,3306,49665.76
2023-08-02,CategoryD,25.83,142.63,30.7,21,39055.4
2023-08-03,CategoryA,86.04,41.89,9.15,80,30964.44
2023-08-03,CategoryA,78.05,59.95,11.34,443,41029.69
2023-08-03,CategoryA,11.72,41.38,46.11,8080,12066.3
2023-08-03,CategoryA,73.97,194.65,47.75,22,32662.1
2023-08-03,CategoryA,67.79,186.18,18.37,3306,18817.69
2023-08-03,CategoryA,37.27,168.64,49.71,21,30522.13
2023-08-03,CategoryB,76.03,150.65,20.16,80,18832.29
2023-08-03,CategoryB,26.19,144.93,25.86,443,18157.0
2023-08-03,CategoryB,21.75,191.05,19.96,8080,43085.22
2023-08-03,CategoryB,33.39,51.24,45.0,22,6991.96
2023-08-03,CategoryB,86.16,55.55,5.22,3306,35239.07
2023-08-03,CategoryB,74.93,88.51,20.73,21,17216.77
2023-08-03,CategoryC,20.26,30.07,36.73,80,14565.21
2023-08-03,CategoryC,87.99,96.77,17.04,443,44747.07
2023-08-03,CategoryC,80.09,128.94,27.64,8080,29588.0
2023-08-03,CategoryC,96.92,112.63,11.81,22,7428.02
2023-08-03,CategoryC,63.96,164.43,24.2,3306,29014.19
2023-08-03,CategoryC,40.08,100.85,27.48,21,33147.35
2023-08-03,CategoryD,13.53,115.08,9.78,80,16806.36
2023-08-03,CategoryD,62.29,129.94,6.57,443,29844.8
2023-08-03,CategoryD,57.64,162.21,13.11,8080,30303.03
2023-08-03,CategoryD,90.59,124.85,37.19,22,27437.81
2023-08-03,CategoryD,25.58,87.09,33.18,3306,27958.82
2023-08-03,CategoryD,21.28,61.76,46.03,21,4466.29
2023-08-04,CategoryA,48.5,105.22,26.09,80,1287.56
2023-08-04,CategoryA,65.79,60.72,33.25,443,23665.54
2023-08-04,CategoryA,39.61,41.13,32.75,8080,15428.44
2023-08-04,CategoryA,50.67,31.52,15.02,22,39353.88
2023-08-04,CategoryA,62.08,99.15,27.71,3306,38135.35
2023-08-04,CategoryA,19.31,73.86,43.24,21,20044.77
2023-08-04,CategoryB,11.71,137.21,19.24,80,32761.18
2023-08-04,CategoryB,58.82,192.75,5.75,443,48014.97
2023-08-04,CategoryB,36.3,35.61,46.02,8080,8027.47
2023-08-04,CategoryB,72.29,126.62,41.01,22,12861.78
